index:ID,chemical,:LABEL
ETCM_XHCF_3494,Zizyphussaponin Ii,chemical
ETCM_XHCF_3495,Zizyphussaponin Iii,chemical
ETCM_XHCF_3496,Nonacosane,chemical
ETCM_XHCF_3497,Heptacosane,chemical
ETCM_XHCF_3498,3-O-Acetyloleanolic Acid,chemical
ETCM_XHCF_3499,Dihydrotanshinone I,chemical
ETCM_XHCF_3500,Dihydrotanshinone I,chemical
ETCM_XHCF_3501,Dihydroisotanshinone I,chemical
ETCM_XHCF_3502,Dihydroisotanshinone I,chemical
ETCM_XHCF_3503,"1,5-Dihydroxy-3-Methylanthraquinone",chemical
ETCM_XHCF_3504,Tanshinlactone,chemical
ETCM_XHCF_3505,Salvianolic Acid B,chemical
ETCM_XHCF_3506,Salvianolic Acid B,chemical
ETCM_XHCF_3507,Salvianolic Acid D,chemical
ETCM_XHCF_3508,Salvianolic Acid E,chemical
ETCM_XHCF_3509,Danshexinkum D,chemical
ETCM_XHCF_3510,Danshexinkum A,chemical
ETCM_XHCF_3511,Methyl Tanshinonate,chemical
ETCM_XHCF_3512,Methyl Tanshinonate,chemical
ETCM_XHCF_3513,Tanshinaldehyde,chemical
ETCM_XHCF_3514,Isocryptotanshinone,chemical
ETCM_XHCF_3515,Isocryptotanshinone,chemical
ETCM_XHCF_3516,Paramiltioic Acid,chemical
ETCM_XHCF_3517,Ferruginol,chemical
ETCM_XHCF_3518,Ferruginol,chemical
ETCM_XHCF_3519,Ethyl Lithospermate,chemical
ETCM_XHCF_3520,Salvinone,chemical
ETCM_XHCF_3521,Neocryptotanshinone,chemical
ETCM_XHCF_3522,Isotanshinoneii B,chemical
ETCM_XHCF_3523,Prgewaquinone A,chemical
ETCM_XHCF_3524,Cryptotanshinone,chemical
ETCM_XHCF_3525,Danshenol A,chemical
ETCM_XHCF_3526,Danshenol B,chemical
ETCM_XHCF_3527,Danshenspiroketallactone,chemical
ETCM_XHCF_3528,Danshensu,chemical
ETCM_XHCF_3529,Danshensuan B,chemical
ETCM_XHCF_3530,Danshenxinkun A,chemical
ETCM_XHCF_3531,Danshenxinkun B,chemical
ETCM_XHCF_3532,Danshenxinkun C,chemical
ETCM_XHCF_3533,Danshenxinkun D,chemical
ETCM_XHCF_3534,Dehydromiltirone,chemical
ETCM_XHCF_3535,Î”1-Dehydrotanshinone,chemical
ETCM_XHCF_3536,"1,2-Dihydrotanshiquinone",chemical
ETCM_XHCF_3537,Epidanshenspiroketallactone,chemical
ETCM_XHCF_3538,Hesperetic Acid,chemical
ETCM_XHCF_3539,3-Î’-Hydroxymethylenetanshiquinone,chemical
ETCM_XHCF_3540,3Î‘-Hydroxytanshinone Iia,chemical
ETCM_XHCF_3541,3Î’-Hydroxytanshinone Iia,chemical
ETCM_XHCF_3542,"2-Isopropyl-8-Methylphenanthrene-3,4-Dione(R0-090680)",chemical
ETCM_XHCF_3543,Isotanshinone I,chemical
ETCM_XHCF_3544,Isotanshinone Iia,chemical
ETCM_XHCF_3545,1-Keto-Isocryptotanshinone,chemical
ETCM_XHCF_3546,Lithospermate B,chemical
ETCM_XHCF_3547,Magnesium Lithospermate B,chemical
ETCM_XHCF_3548,Miltionone I,chemical
ETCM_XHCF_3549,Miltionone Ii,chemical
ETCM_XHCF_3550,Miltipolone,chemical
ETCM_XHCF_3551,Miltirone,chemical
ETCM_XHCF_3552,Monomethyl Lithospermate,chemical
ETCM_XHCF_3553,Neocryptotanshinone,chemical
ETCM_XHCF_3554,Neocryptotanshinone Ii,chemical
ETCM_XHCF_3555,Nortanshinone,chemical
ETCM_XHCF_3556,Oleoyl Danshenxinkun A,chemical
ETCM_XHCF_3557,Oleoyl Neocryptotanshinone,chemical
ETCM_XHCF_3558,Przewaquinone B,chemical
ETCM_XHCF_3559,Rosmarinic Acid Methyl Ester,chemical
ETCM_XHCF_3560,Salvianolic Acid A,chemical
ETCM_XHCF_3561,Salvianolic Acid C,chemical
ETCM_XHCF_3562,Salvianolic Acid D,chemical
ETCM_XHCF_3563,Salvianolic Acid E,chemical
ETCM_XHCF_3564,Salvianolic Acid G,chemical
ETCM_XHCF_3565,Salvilenone,chemical
ETCM_XHCF_3566,Salvinone,chemical
ETCM_XHCF_3567,Salviol,chemical
ETCM_XHCF_3568,Tanshindiol A,chemical
ETCM_XHCF_3569,Tanshindiol B,chemical
ETCM_XHCF_3570,Tanshindiol C,chemical
ETCM_XHCF_3571,Tanshinlactone,chemical
ETCM_XHCF_3572,Tanshinol A,chemical
ETCM_XHCF_3573,Tanshinol B,chemical
ETCM_XHCF_3574,Tanshinone I,chemical
ETCM_XHCF_3575,Tanshinone Iia,chemical
ETCM_XHCF_3576,Tanshinone Iib,chemical
ETCM_XHCF_3577,Tanshinone Vi,chemical
ETCM_XHCF_3578,"(25R)-5Î‘-Spirostan-3Î’-Ol,Tigogenin",chemical
ETCM_XHCF_3579,Î‘-Acoradiene,chemical
ETCM_XHCF_3580,"1,8-Dimethyl-4-(1-Methylenyl)-Spiro(4,5) Dec-7-Ene,Î’-Acoradiene",chemical
ETCM_XHCF_3581,Î“-Acoradiene,chemical
ETCM_XHCF_3582,Î”-Acoradiene,chemical
ETCM_XHCF_3583,Alloocimene,chemical
ETCM_XHCF_3584,Angelicide,chemical
ETCM_XHCF_3585,Azelaic Acid,chemical
ETCM_XHCF_3586,Bicycloelemene,chemical
ETCM_XHCF_3587,Brefeldin A,chemical
ETCM_XHCF_3588,Camphoric Acid,chemical
ETCM_XHCF_3589,Î‘-Cedrene,chemical
ETCM_XHCF_3590,Cnidilide,chemical
ETCM_XHCF_3591,O-Cresol,chemical
ETCM_XHCF_3592,P-Cresol,chemical
ETCM_XHCF_3593,"2,3-Dicresol",chemical
ETCM_XHCF_3594,"Î”2,4-Dihydrophthalic Anhydride",chemical
ETCM_XHCF_3595,"2',4'-Dihydroxyacetophenone",chemical
ETCM_XHCF_3596,Dimethyl Azelate,chemical
ETCM_XHCF_3597,Dimethyl Camphorate,chemical
ETCM_XHCF_3598,Dimethyl Phthalate,chemical
ETCM_XHCF_3599,Dimethyl Sebacate,chemical
ETCM_XHCF_3600,Dodecanol,chemical
ETCM_XHCF_3601,M-Ethylphenol,chemical
ETCM_XHCF_3602,"Maruzen M,P-Ethylphenol",chemical
ETCM_XHCF_3603,4-Ethylresorcinol,chemical
ETCM_XHCF_3604,Homosenkyunolide H,chemical
ETCM_XHCF_3605,Homosenkyunolide I,chemical
ETCM_XHCF_3606,Isocnidilide,chemical
ETCM_XHCF_3607,Isoeugenol,chemical
ETCM_XHCF_3608,Ligustilide Dimer,chemical
ETCM_XHCF_3609,2-Methyl-Dodecane-5-One,chemical
ETCM_XHCF_3610,Phthalic Anhydride,chemical
ETCM_XHCF_3611,Stigmasterol-Î’-D-Glucoside,chemical
ETCM_XHCF_3612,"Z-3',8',3'Î‘,7'Î‘-Tetrahydro-6,3',7,7'Î‘-Diligustilide-8'-One",chemical
ETCM_XHCF_3613,"2,4,6-Trimethylbenzaldehyde",chemical
ETCM_XHCF_3614,"1,1,5-Trimethyl-2-Formyl-Cyclohexa-2,5-Diene-4-One",chemical
ETCM_XHCF_3615,N-Valerophenone-O-Carboxylic Acid,chemical
ETCM_XHCF_3616,Vitamin B12,chemical
ETCM_XHCF_3617,Amarogentin,chemical
ETCM_XHCF_3618,Amaroswerin,chemical
ETCM_XHCF_3619,Sweroside,chemical
ETCM_XHCF_3620,Swertiamarin,chemical
ETCM_XHCF_3621,N-Butyl Allophanate,chemical
ETCM_XHCF_3622,Codopiloic Acid,chemical
ETCM_XHCF_3623,"Daturic Acid,Heptadecanoic Acid,Margaric Acid",chemical
ETCM_XHCF_3624,"1,5-Di-Isobutyl-3,3-Dimethyl[3,1,0]Cyclohexadione",chemical
ETCM_XHCF_3625,Docosane,chemical
ETCM_XHCF_3626,Ethyl-Î‘-D-Fructoside,chemical
ETCM_XHCF_3627,"2-Furancarboxylic Acid,2-Furoic Acid",chemical
ETCM_XHCF_3628,Heneicosane,chemical
ETCM_XHCF_3629,Heneicosanoic Acid,chemical
ETCM_XHCF_3630,Heptadecane,chemical
ETCM_XHCF_3631,N-Hexyl-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3632,5-Hydroxy-2-Pyridinemethanol,chemical
ETCM_XHCF_3633,Mannose,chemical
ETCM_XHCF_3634,5-Methoxyfuraldehyde,chemical
ETCM_XHCF_3635,5-Methoxymethyl Furfural,chemical
ETCM_XHCF_3636,O-(O-Methoxyphenoxy)Phenol,chemical
ETCM_XHCF_3637,Methyl Caprylate,chemical
ETCM_XHCF_3638,Methyl Myristate,chemical
ETCM_XHCF_3639,Methyl Octadecanoate,chemical
ETCM_XHCF_3640,(X{2212})-Nicotine,chemical
ETCM_XHCF_3641,Nonadienal,chemical
ETCM_XHCF_3642,"2,4-Nonadienic Acid",chemical
ETCM_XHCF_3643,N-Octadecane,chemical
ETCM_XHCF_3644,Pentadecane,chemical
ETCM_XHCF_3645,Pentadecanoic Acid,chemical
ETCM_XHCF_3646,Rhamnose,chemical
ETCM_XHCF_3647,Ribose,chemical
ETCM_XHCF_3648,Î‘-Spinasterol-Î’-D-Glucoside,chemical
ETCM_XHCF_3649,"Stigmasta-5,22-Dien-3-One",chemical
ETCM_XHCF_3650,"5Î‘-Stigmasta-7,22-Dien-3-One",chemical
ETCM_XHCF_3651,7-Stigmastenol-3-O-Î’-D-Glucoside,chemical
ETCM_XHCF_3652,7-Stigmastenone-3,chemical
ETCM_XHCF_3653,Syringaldehyde,chemical
ETCM_XHCF_3654,Tangshenoside I,chemical
ETCM_XHCF_3655,Taraxerol,chemical
ETCM_XHCF_3656,Taraxeryl Acetate,chemical
ETCM_XHCF_3657,Aminobutyl Canavalmine,chemical
ETCM_XHCF_3658,L-Î‘-Amino-Î”-Hydroxyvaleric Acid,chemical
ETCM_XHCF_3659,Canavalia Gibberellin I,chemical
ETCM_XHCF_3660,Canavalia Gibberellin Ii,chemical
ETCM_XHCF_3661,"2-Hydroxy-7-Carboxy-1-Methyl-5-Ethenyl-9,10-Dihydrophenanthrene",chemical
ETCM_XHCF_3662,"2-Hydroxy-8-Carboxy-1-Methyl-5-Ethenyl-9,10-Dihydrophenanthrene",chemical
ETCM_XHCF_3663,"5-(1-Hydroxyethyl)-2,6-Dihydroxy-1,7-Dimethyl-9,10-Dihydrophenanthrene",chemical
ETCM_XHCF_3664,"5-(1-Hydroxyethyl)-2,8-Dihydroxy-1,7-Dimethyl-9,10-Dihydrophenanthrene",chemical
ETCM_XHCF_3665,Juncunol,chemical
ETCM_XHCF_3666,Juncunone,chemical
ETCM_XHCF_3667,Juncusol,chemical
ETCM_XHCF_3668,P-Menth-4-En-3-One,chemical
ETCM_XHCF_3669,"5-(1-Methoxyethyl)-2,6-Dihydroxy-1,7-Dimethyl-9,10-Dihydrophenanthrene",chemical
ETCM_XHCF_3670,Mono-P-Coumaroyl Glyceride,chemical
ETCM_XHCF_3671,2-Tridecanone,chemical
ETCM_XHCF_3672,Apigenin-4'-O-Glucuronide,chemical
ETCM_XHCF_3673,Breviscapine,chemical
ETCM_XHCF_3674,5-O-Caffeoyl Quinic Acid Butyl Ester,chemical
ETCM_XHCF_3675,"1-Hydroxy-2,3,5-Trimethoxyxanthone",chemical
ETCM_XHCF_3676,"1-O-Methyl-3,5-O-Dicaffeoyl Quinic Acid Methyl Ester",chemical
ETCM_XHCF_3677,1-(2'-Î“-Pyranone)-6-Caffeoyl-Î‘-D-Pyranoglucose,chemical
ETCM_XHCF_3678,"5,6,4'-Trihydroxyflavone-7-O-Î’-D-Galactonic Acid",chemical
ETCM_XHCF_3679,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyolean-12-En-28-Oic Acid,chemical
ETCM_XHCF_3680,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyolean-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_3681,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-23-Hydroxyolean-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_3682,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î’-Hydroxyurs-12,20(30)-Dien-28-Oic Acid",chemical
ETCM_XHCF_3683,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-23-Hydroxyurs-12,19(29)-Dien-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",chemical
ETCM_XHCF_3684,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyurs-12-En-28-Oic Acid,chemical
ETCM_XHCF_3685,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyurs-12-En-28-Oic Acid 28-(6-O-Galloyl-Î’-D-Glucopyranosyl)Ester,chemical
ETCM_XHCF_3686,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyurs-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_3687,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]Urs-12,18-Dien-28-Oic Acid",chemical
ETCM_XHCF_3688,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-Urs-12,19-Dien-28-Oic Acid",chemical
ETCM_XHCF_3689,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-Urs-12,19(29)-Dien-28-Oic Acid",chemical
ETCM_XHCF_3690,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-Urs-11,13(18)-Dien-28-Oic Acid Î’-D-Glucopyranosyl Ester",chemical
ETCM_XHCF_3691,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]Urs-12,19(29)-Dien-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",chemical
ETCM_XHCF_3692,Chrysanthemin,chemical
ETCM_XHCF_3693,Cyanin,chemical
ETCM_XHCF_3694,"2Î‘,3Î’-Dihydroxy-28-Norurs-12,17,19(20),21-Tetraen-23-Oic Cid",chemical
ETCM_XHCF_3695,"3Î’,19Î‘-Dihydroxyurs-12-En-28-Oic Acid",chemical
ETCM_XHCF_3696,"3Î’,19Î‘-Dihydroxyurs-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",chemical
ETCM_XHCF_3697,"Methyl 4,6-Di-O-Galloyl-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3698,Methyl 6-O-Digalloyl-Î’-D-Glucopyranoside I,chemical
ETCM_XHCF_3699,Methyl 6-O-Digalloyl-Î’-D-Glucopyranoside Ii,chemical
ETCM_XHCF_3700,"Methyl 2,3,4,6-Tetra-O-Galloyl-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3701,"Methyl 2,3,6-Tri-O-Galloyl-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3702,"Methyl 3,4,6-Tri-O-Galloyl-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3703,3-Oxo-19Î‘-Hydroxyurs-12-En-28-Oic Acid,chemical
ETCM_XHCF_3704,Pomolic Acid-28-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3705,Rosamultin,chemical
ETCM_XHCF_3706,Sanguiin H1,chemical
ETCM_XHCF_3707,Sanguiin H2,chemical
ETCM_XHCF_3708,Sanguiin H3,chemical
ETCM_XHCF_3709,Sanguiin H4,chemical
ETCM_XHCF_3710,Sanguiin H5,chemical
ETCM_XHCF_3711,Sanguiin H6,chemical
ETCM_XHCF_3712,Sanguiin H7,chemical
ETCM_XHCF_3713,Sanguiin H8,chemical
ETCM_XHCF_3714,Sanguiin H9,chemical
ETCM_XHCF_3715,Sanguiin H10,chemical
ETCM_XHCF_3716,Sanguiin H11,chemical
ETCM_XHCF_3717,Sanguisobic Acid Dilactone,chemical
ETCM_XHCF_3718,Sanguisorbigenin,chemical
ETCM_XHCF_3719,Sanguisorbin B,chemical
ETCM_XHCF_3720,Sanguisorbin E,chemical
ETCM_XHCF_3721,Suavissimoside R1,chemical
ETCM_XHCF_3722,"1Î’,2Î‘,3Î‘,19Î‘-Tetrahydroxyurs-12-En-28-Oic Acid",chemical
ETCM_XHCF_3723,"2Î‘,3Î‘,23-Trihydroxyurs-12-En-24,28-Dioic Acid 28-Î’-D-Glucopyranosylester",chemical
ETCM_XHCF_3724,"2Î‘,3Î‘,19Î‘-Trihydroxyurs-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",chemical
ETCM_XHCF_3725,"3,3',4-Tri-O-Methyl Ellagic Acid",chemical
ETCM_XHCF_3726,Ziyu Glycoside I,chemical
ETCM_XHCF_3727,Ziyu Glycoside Ii,chemical
ETCM_XHCF_3728,Apoatropine,chemical
ETCM_XHCF_3729,Belladonnine,chemical
ETCM_XHCF_3730,Cuscohygrine,chemical
ETCM_XHCF_3731,Hyoscine,chemical
ETCM_XHCF_3732,Erycibe Alkaloid Ii,chemical
ETCM_XHCF_3733,"Acetic Acid,Scopolin",chemical
ETCM_XHCF_3734,Acetyleugenol,chemical
ETCM_XHCF_3735,Benzyl Acetate,chemical
ETCM_XHCF_3736,Chavicol,chemical
ETCM_XHCF_3737,Eugenitin,chemical
ETCM_XHCF_3738,Eugenone,chemical
ETCM_XHCF_3739,Isoengelitin,chemical
ETCM_XHCF_3740,Isoeugenitin,chemical
ETCM_XHCF_3741,Isoeugenitol,chemical
ETCM_XHCF_3742,M-Methoxybenzaldehyde,chemical
ETCM_XHCF_3743,Methyl-N-Pentyl Ketone,chemical
ETCM_XHCF_3744,"Methyl Salicylate,Moracin C",chemical
ETCM_XHCF_3745,Rhamnetin,chemical
ETCM_XHCF_3746,Eicosane,chemical
ETCM_XHCF_3747,D-Mannitol,chemical
ETCM_XHCF_3748,Isomultiflorenyl Acetate,chemical
ETCM_XHCF_3749,"1,8-Cineole,Eucalyptol",chemical
ETCM_XHCF_3750,Dawoensin A,chemical
ETCM_XHCF_3751,Glabcensin V,chemical
ETCM_XHCF_3752,Guidongnin,chemical
ETCM_XHCF_3753,Melissoidesin G,chemical
ETCM_XHCF_3754,Oridonin,chemical
ETCM_XHCF_3755,Ponicidin,chemical
ETCM_XHCF_3756,Rabdoternin C,chemical
ETCM_XHCF_3757,Rubescensin C,chemical
ETCM_XHCF_3758,Rubescensin D,chemical
ETCM_XHCF_3759,Rubescensin H,chemical
ETCM_XHCF_3760,Sideritiflavone,chemical
ETCM_XHCF_3761,Suimiyain A,chemical
ETCM_XHCF_3762,Taibairubescensin A,chemical
ETCM_XHCF_3763,Taibairubescensin B,chemical
ETCM_XHCF_3764,Xindongnin A,chemical
ETCM_XHCF_3765,Xindongnin B,chemical
ETCM_XHCF_3766,Xindongnin C,chemical
ETCM_XHCF_3767,Xindongnin D,chemical
ETCM_XHCF_3768,Xindongnin E,chemical
ETCM_XHCF_3769,Xindongnin F,chemical
ETCM_XHCF_3770,Xindongnin G,chemical
ETCM_XHCF_3771,Xindongnin H,chemical
ETCM_XHCF_3772,Xindongnin I,chemical
ETCM_XHCF_3773,Xindongnin J,chemical
ETCM_XHCF_3774,Xindongnin K,chemical
ETCM_XHCF_3775,Xindongnin L,chemical
ETCM_XHCF_3776,Angelic Acid,chemical
ETCM_XHCF_3777,Angelicone,chemical
ETCM_XHCF_3778,Angelidiol,chemical
ETCM_XHCF_3779,Angelitriol,chemical
ETCM_XHCF_3780,Angelol,chemical
ETCM_XHCF_3781,Angelol D,chemical
ETCM_XHCF_3782,Angelol J,chemical
ETCM_XHCF_3783,Angelol K,chemical
ETCM_XHCF_3784,Anpubesol,chemical
ETCM_XHCF_3785,Î‘-Bergamotene,chemical
ETCM_XHCF_3786,Î‘-Bisabolene,chemical
ETCM_XHCF_3787,Î’-Cedrene,chemical
ETCM_XHCF_3788,Columbianadin,chemical
ETCM_XHCF_3789,Columbianetin,chemical
ETCM_XHCF_3790,Columbianetin Acetate,chemical
ETCM_XHCF_3791,Columbianetin Propionate,chemical
ETCM_XHCF_3792,Copaene,chemical
ETCM_XHCF_3793,2-Cyclohexyldecane,chemical
ETCM_XHCF_3794,"5,6-Dimethyl-3A,4,7,7A-Tetrahydro-1,3-Lsoben-Zofurandione",chemical
ETCM_XHCF_3795,"2,3-Diphenyl-2-Cyclopropen-1-One",chemical
ETCM_XHCF_3796,Dodecyl Isopropyl Ether,chemical
ETCM_XHCF_3797,Eremophilene,chemical
ETCM_XHCF_3798,Î‘-Funebrene,chemical
ETCM_XHCF_3799,Isoangelol,chemical
ETCM_XHCF_3800,Isobergapten,chemical
ETCM_XHCF_3801,Isopimpinellin,chemical
ETCM_XHCF_3802,"1-Isopropyl-4-Methylene-7-Methyl-1,2,3,4,4A,5,6,8A-Octahydronaphthalene",chemical
ETCM_XHCF_3803,Meranzin Hydrate,chemical
ETCM_XHCF_3804,4-Methoxy-Acetophenone,chemical
ETCM_XHCF_3805,4-Methylcyclohexanone,chemical
ETCM_XHCF_3806,"2-Methyl-4-(1,1-Dimethylethyl) Phenol",chemical
ETCM_XHCF_3807,"2-Methyl-5-(1,5-Dimethyl-3-Hexenyl)-1,3-Cyclo-Hexadiene",chemical
ETCM_XHCF_3808,"4,4'-Methylene Bis[2,3,5,6-Tetramethyl Phenol]",chemical
ETCM_XHCF_3809,3-Methylnonane,chemical
ETCM_XHCF_3810,2-Methyl Octane,chemical
ETCM_XHCF_3811,"Methyl-2,4,6-Trimethyl-Decanoate",chemical
ETCM_XHCF_3812,"(1R,5S)-7,7-Dimethyl-4-Bicyclo[3.1.1]Hept-3-Enecarboxaldehyde,Myrtenal",chemical
ETCM_XHCF_3813,Z-Nerolidol,chemical
ETCM_XHCF_3814,Nodakenetin,chemical
ETCM_XHCF_3815,N-Nonane,chemical
ETCM_XHCF_3816,N-Octane,chemical
ETCM_XHCF_3817,Osthol,chemical
ETCM_XHCF_3818,Î“-Patchoulene,chemical
ETCM_XHCF_3819,"7,10-Pentadecadiynoic Acid",chemical
ETCM_XHCF_3820,"(R)-(-)-Alpha-Phellandrene,Î‘-Phellandrene",chemical
ETCM_XHCF_3821,Sphondin,chemical
ETCM_XHCF_3822,Sylvestrene,chemical
ETCM_XHCF_3823,Pimpinellin,chemical
ETCM_XHCF_3824,Apigenin-7-O-Neohesperidoside,chemical
ETCM_XHCF_3825,6'-Î’-D-Apiofuranosylcistanoside C,chemical
ETCM_XHCF_3826,"7,8-Dehydropenstemoside",chemical
ETCM_XHCF_3827,Lamiophlomiol A,chemical
ETCM_XHCF_3828,Lamiophlomiol B,chemical
ETCM_XHCF_3829,Lamiophlomiol C,chemical
ETCM_XHCF_3830,Lamiophlomioside A,chemical
ETCM_XHCF_3831,Cis-Lamiophlomiside A,chemical
ETCM_XHCF_3832,Acanthoside B,chemical
ETCM_XHCF_3833,Ajugoside,chemical
ETCM_XHCF_3834,(+)-Cyclo-Olivil,chemical
ETCM_XHCF_3835,"Dehydrodiconiferyl Alcohol 4,Î“'-Di-O-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3836,1-Deoxyeucommiol,chemical
ETCM_XHCF_3837,Erythro-Dihydroxydehydrodiconiferyl Alcohol,chemical
ETCM_XHCF_3838,Threo-Dihydroxydehydrodiconiferyl Alcohol,chemical
ETCM_XHCF_3839,(+)-Epipinoresinol,chemical
ETCM_XHCF_3840,Eucommin A,chemical
ETCM_XHCF_3841,Eucommiol,chemical
ETCM_XHCF_3842,Eucommiosidei,chemical
ETCM_XHCF_3843,Eucommioside-Ii,chemical
ETCM_XHCF_3844,Genipin,chemical
ETCM_XHCF_3845,Geniposide,chemical
ETCM_XHCF_3846,Geniposidic Acid,chemical
ETCM_XHCF_3847,Erythro-Guaiacylglycerol,chemical
ETCM_XHCF_3848,Threo-Guaiacylglycerol,chemical
ETCM_XHCF_3849,"Hedyotol C 4,4''-Di-O-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3850,"(+)-1-Hydroxypinoresinol-4',4''-Di-O-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3851,(+)-1-Hydroxypinoresinol-4'-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3852,(+)-1-Hydroxypinoresinol-4''-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3853,Isomaltose,chemical
ETCM_XHCF_3854,Koaburaside,chemical
ETCM_XHCF_3855,Methyl Chlorogenate,chemical
ETCM_XHCF_3856,Olivil,chemical
ETCM_XHCF_3857,"Olivil-4',4''-Di-O-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3858,Olivil-4''-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3859,Olivil-4'-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3860,(+)-Pinoresinol,chemical
ETCM_XHCF_3861,(+)-Pinoresinol O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_3862,Reptoside,chemical
ETCM_XHCF_3863,"Syringylglycerol-Î’-Syringaresinol Ether-4'',4'''-Di-O-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_3864,"Triacontanol,Thea Alcohol A",chemical
ETCM_XHCF_3865,Ulmoprenol,chemical
ETCM_XHCF_3866,Ulmoside,chemical
ETCM_XHCF_3867,Trans-4-Hydroxycyclohexane-1-Carboxylic Acid,chemical
ETCM_XHCF_3868,Arnidiol,chemical
ETCM_XHCF_3869,Brevifolin,chemical
ETCM_XHCF_3870,"3,3'-Dimethylquercetin",chemical
ETCM_XHCF_3871,Quercetin-3-Methyl Ether,chemical
ETCM_XHCF_3872,Taraxasteryl Palmitate,chemical
ETCM_XHCF_3873,Aloeemodin Bianthrone,chemical
ETCM_XHCF_3874,Sennoside D,chemical
ETCM_XHCF_3875,3'-O-Acetylhamaudol,chemical
ETCM_XHCF_3876,Cuparene,chemical
ETCM_XHCF_3877,Deltoin,chemical
ETCM_XHCF_3878,Divaricatol,chemical
ETCM_XHCF_3879,Cis-Falcarindiol,chemical
ETCM_XHCF_3880,4'-O-Î’-Glucopyranosyl-5-O-Methylvisamminol,chemical
ETCM_XHCF_3881,3'(S)-Hamaudol,chemical
ETCM_XHCF_3882,"1,8-Heptadecadiene-4,6-Diyne-3,10-Diol",chemical
ETCM_XHCF_3883,"Heptadeca-1-En-4,6-Diyne-3,9-Diol",chemical
ETCM_XHCF_3884,(3'S)-Hydroxydeltoin,chemical
ETCM_XHCF_3885,Ledebouriellol,chemical
ETCM_XHCF_3886,2-Methylbut-3-En-2-Ol,chemical
ETCM_XHCF_3887,5-O-Methylvisamminol,chemical
ETCM_XHCF_3888,Naphthalene,chemical
ETCM_XHCF_3889,Octanal,chemical
ETCM_XHCF_3890,Octanol,chemical
ETCM_XHCF_3891,7-Octen-4-Ol,chemical
ETCM_XHCF_3892,Pentanol,chemical
ETCM_XHCF_3893,Prim-O-Glucosylcimifugin,chemical
ETCM_XHCF_3894,Cissamine,chemical
ETCM_XHCF_3895,Cyclanoline,chemical
ETCM_XHCF_3896,"2',2'-N,N-Dichloromethyltetrandrine",chemical
ETCM_XHCF_3897,Fangchinoline,chemical
ETCM_XHCF_3898,Fenfangjine A,chemical
ETCM_XHCF_3899,Fenfangjine D,chemical
ETCM_XHCF_3900,Jatrorrhizine,chemical
ETCM_XHCF_3901,Menisidine,chemical
ETCM_XHCF_3902,Menisine,chemical
ETCM_XHCF_3903,(+)-2-N-Methylfangchinoline,chemical
ETCM_XHCF_3904,(+)-2-N-Methyltetrandrine,chemical
ETCM_XHCF_3905,Stephadione,chemical
ETCM_XHCF_3906,Stephaflavone A,chemical
ETCM_XHCF_3907,Stephaflavone B,chemical
ETCM_XHCF_3908,Stephanthrine,chemical
ETCM_XHCF_3909,"Isotetrandrine,Tetrandrine",chemical
ETCM_XHCF_3910,Tiliacorine,chemical
