index:ID,Disease_Name,:LABEL
ETCM_disease_id_2644,Malignant Neoplasm Of Prostate,disease
ETCM_disease_id_2645,Malignant Neoplasm Of The Central Nervous System,disease
ETCM_disease_id_2646,Malignant Phyllodes Tumours,disease
ETCM_disease_id_2647,Malnutrition,disease
ETCM_disease_id_2648,Malrotation Of Colon,disease
ETCM_disease_id_2649,Malrotation Of Small Bowel,disease
ETCM_disease_id_2650,Mammary Neoplasms,disease
ETCM_disease_id_2651,Mandibular Osteomyelitis,disease
ETCM_disease_id_2652,Mandibular Pain,disease
ETCM_disease_id_2653,Mania,disease
ETCM_disease_id_2654,Manic Disorder,disease
ETCM_disease_id_2655,Marijuana Abuse,disease
ETCM_disease_id_2656,Marked Delay In Bone Age,disease
ETCM_disease_id_2657,Massive Metastatic Follicular Thyroid Carcinoma,disease
ETCM_disease_id_2658,Mastoiditis,disease
ETCM_disease_id_2659,Maternal Diabetes,disease
ETCM_disease_id_2660,Maternal Hypertension,disease
ETCM_disease_id_2661,Maternal Virilization In Pregnancy,disease
ETCM_disease_id_2662,Maturity-Onset Diabetes Of The Young,disease
ETCM_disease_id_2663,Mccune-Albright Syndrome,disease
ETCM_disease_id_2664,Mechanical Nociceptor Hypersensitivity,disease
ETCM_disease_id_2665,Meckel Diverticulum,disease
ETCM_disease_id_2666,Meconium Ileus,disease
ETCM_disease_id_2667,Medial Calcification Of Large Arteries,disease
ETCM_disease_id_2668,Medial Calcification Of Medium-Sized Arteries,disease
ETCM_disease_id_2669,Medial Deviation Of The Foot,disease
ETCM_disease_id_2670,Medial Rotation Of The Medial Malleolus,disease
ETCM_disease_id_2671,Mediastinal Lymphadenopathy,disease
ETCM_disease_id_2672,Medium Chain Dicarboxylic Aciduria,disease
ETCM_disease_id_2673,Medullary Nephrocalcinosis,disease
ETCM_disease_id_2674,Medullary Thyroid Carcinoma,disease
ETCM_disease_id_2675,Medulloblastoma,disease
ETCM_disease_id_2676,Megacystis,disease
ETCM_disease_id_2677,Megakaryocytopenia,disease
ETCM_disease_id_2678,Megaloblastic Anemia,disease
ETCM_disease_id_2679,Megaloblastic Bone Marrow,disease
ETCM_disease_id_2680,Megaloblastic Erythroid Hyperplasia,disease
ETCM_disease_id_2681,Melancholia,disease
ETCM_disease_id_2682,Melanin Pigment Aggregation In Hair Shafts,disease
ETCM_disease_id_2683,Melanoma,disease
ETCM_disease_id_2684,Melena,disease
ETCM_disease_id_2685,Membranoproliferative Glomerulonephritis,disease
ETCM_disease_id_2686,Membranous Cataract,disease
ETCM_disease_id_2687,Membranous Glomerulonephritis,disease
ETCM_disease_id_2688,Membranous Nephropathy,disease
ETCM_disease_id_2689,Memory Disorders,disease
ETCM_disease_id_2690,Memory Impairment,disease
ETCM_disease_id_2691,Meningioma,disease
ETCM_disease_id_2692,Meningitis,disease
ETCM_disease_id_2693,Menometrorrhagia,disease
ETCM_disease_id_2694,Menopause,disease
ETCM_disease_id_2695,Menorrhagia,disease
ETCM_disease_id_2696,Menstrual Irregularities,disease
ETCM_disease_id_2697,Mental Depression,disease
ETCM_disease_id_2698,Mesangial Abnormality,disease
ETCM_disease_id_2699,Mesothelioma,disease
ETCM_disease_id_2700,Metabolic Alkalosis,disease
ETCM_disease_id_2701,Metabolic Bone Disease,disease
ETCM_disease_id_2702,Metabolic Disorders,disease
ETCM_disease_id_2703,Metabolic Ketoacidosis,disease
ETCM_disease_id_2704,Metabolic Syndrome X,disease
ETCM_disease_id_2705,Metachromatic Leukodystrophy,disease
ETCM_disease_id_2706,Metaphyseal Cupping,disease
ETCM_disease_id_2707,Metaphyseal Cupping Of Metacarpals,disease
ETCM_disease_id_2708,Metaphyseal Cupping Of Proximal Phalanges,disease
ETCM_disease_id_2709,Metaphyseal Irregularity,disease
ETCM_disease_id_2710,Metaphyseal Sclerosis,disease
ETCM_disease_id_2711,Metastatic Colorectal Cancer,disease
ETCM_disease_id_2712,Metastatic Hepatocellular Carcinoma,disease
ETCM_disease_id_2713,Metastatic Hormone Refractory Prostate Cancer,disease
ETCM_disease_id_2714,Metastatic Melanoma,disease
ETCM_disease_id_2715,Metastatic Or Locally Advanced Basal Cell Carcinoma,disease
ETCM_disease_id_2716,Metastatic Prostate Cancer,disease
ETCM_disease_id_2717,Metastatic Stage Iv Breast Cancer,disease
ETCM_disease_id_2718,Metatarsus Valgus,disease
ETCM_disease_id_2719,Methanol Poisoning,disease
ETCM_disease_id_2720,Methemoglobinemia,disease
ETCM_disease_id_2721,Methylmalonic Acidemia,disease
ETCM_disease_id_2722,Methylmalonic Aciduria,disease
ETCM_disease_id_2723,Metopic Depression,disease
ETCM_disease_id_2724,Metrorrhagia,disease
ETCM_disease_id_2725,Microalbuminuria,disease
ETCM_disease_id_2726,Microangiopathic Hemolytic Anemia,disease
ETCM_disease_id_2727,Microcolon,disease
ETCM_disease_id_2728,Microcornea,disease
ETCM_disease_id_2729,Microcytic Anemia,disease
ETCM_disease_id_2730,Micronodular Cirrhosis,disease
ETCM_disease_id_2731,Microphakia,disease
ETCM_disease_id_2732,Microscopic Hematuria,disease
ETCM_disease_id_2733,Microspherocytosis,disease
ETCM_disease_id_2734,Microvesicular Hepatic Steatosis,disease
ETCM_disease_id_2735,Middle Age Onset,disease
ETCM_disease_id_2736,Midface Capillary Hemangioma,disease
ETCM_disease_id_2737,Midfrontal Capillary Hemangioma,disease
ETCM_disease_id_2738,Midgut Malrotation,disease
ETCM_disease_id_2739,Midline Central Nervous System Lipomas,disease
ETCM_disease_id_2740,Midline Facial Capillary Hemangioma,disease
ETCM_disease_id_2741,Migraine,disease
ETCM_disease_id_2742,Migraine With Aura,disease
ETCM_disease_id_2743,Migraine Without Aura,disease
ETCM_disease_id_2744,Mild Expressive Language Delay,disease
ETCM_disease_id_2745,Mild Hearing Impairment,disease
ETCM_disease_id_2746,Mild Intrauterine Growth Retardation,disease
ETCM_disease_id_2747,Mild Myopia,disease
ETCM_disease_id_2748,Mild Neurosensory Hearing Impairment,disease
ETCM_disease_id_2749,Mildly Elevated Creatine Phosphokinase,disease
ETCM_disease_id_2750,Milia,disease
ETCM_disease_id_2751,Minimal Change Glomerulonephritis,disease
ETCM_disease_id_2752,Mitochondrial Depletion,disease
ETCM_disease_id_2753,Mitochondrial Encephalopathy,disease
ETCM_disease_id_2754,Mitochondrial Malic Enzyme Reduced,disease
ETCM_disease_id_2755,Mitochondrial Respiratory Chain Defects,disease
ETCM_disease_id_2756,Mitral Annular Calcification,disease
ETCM_disease_id_2757,Mitral Valve Calcification,disease
ETCM_disease_id_2758,Mixed Astigmatism,disease
ETCM_disease_id_2759,Mixed Hearing Impairment,disease
ETCM_disease_id_2760,Mixed Respiratory And Metabolic Acidosis,disease
ETCM_disease_id_2761,Moderate-To-Severe Plaque Psoriasis,disease
ETCM_disease_id_2762,Moderate Receptive Language Delay,disease
ETCM_disease_id_2763,Moderate Sensorineural Hearing Impairment,disease
ETCM_disease_id_2764,Moderate Vision Loss,disease
ETCM_disease_id_2765,Molar Tooth Sign On Mri,disease
ETCM_disease_id_2766,Monoclonal Immunoglobulin M Proteinemia,disease
ETCM_disease_id_2767,Monocytopenia,disease
ETCM_disease_id_2768,Monocytosis,disease
ETCM_disease_id_2769,Mononeuropathy,disease
ETCM_disease_id_2770,Mood Affective Disorders,disease
ETCM_disease_id_2771,Mood Changes,disease
ETCM_disease_id_2772,Mood Disorders,disease
ETCM_disease_id_2773,Mood Swings,disease
ETCM_disease_id_2774,Morbilliform Rash,disease
ETCM_disease_id_2775,Morning Myoclonic Jerks,disease
ETCM_disease_id_2776,Morphological Abnormality Of The Pyramidal Tract,disease
ETCM_disease_id_2777,Morquio Syndrome,disease
ETCM_disease_id_2778,Motion Sickness,disease
ETCM_disease_id_2779,Motor Aphasia,disease
ETCM_disease_id_2780,Motor Deterioration,disease
ETCM_disease_id_2781,Motor Disorder,disease
ETCM_disease_id_2782,Motor Neurone Disease,disease
ETCM_disease_id_2783,Mottled Pigmentation,disease
ETCM_disease_id_2784,Mottled Pigmentation Of The Trunk And Proximal Extremities,disease
ETCM_disease_id_2785,Movement Abnormality Of The Tongue,disease
ETCM_disease_id_2786,Mucociliary Dysfunction,disease
ETCM_disease_id_2787,Mucopolysacchariduria,disease
ETCM_disease_id_2788,Mucositis,disease
ETCM_disease_id_2789,Multicentric Ossification Of Proximal Humeral Epiphyses,disease
ETCM_disease_id_2790,Multicystic Kidney Dysplasia,disease
ETCM_disease_id_2791,Multifocal Epileptiform Discharges,disease
ETCM_disease_id_2792,Multifocal Seizures,disease
ETCM_disease_id_2793,Multile Sclerosis,disease
ETCM_disease_id_2794,Multinodular Goiter,disease
ETCM_disease_id_2795,Multinucleated Giant Chondrocytes In Epiphyseal Cartilage,disease
ETCM_disease_id_2796,Multiple Cutaneous Leiomyomas,disease
ETCM_disease_id_2797,Multiple Digital Exostoses,disease
ETCM_disease_id_2798,Multiple Epiphyseal Dysplasia,disease
ETCM_disease_id_2799,Multiple Exostoses,disease
ETCM_disease_id_2800,Multiple Joint Contractures,disease
ETCM_disease_id_2801,Multiple Joint Dislocation,disease
ETCM_disease_id_2802,Multiple Lipomas,disease
ETCM_disease_id_2803,Multiple Myeloma,disease
ETCM_disease_id_2804,Multiple Organ Failure,disease
ETCM_disease_id_2805,Multiple Pancreatic Beta-Cell Adenomas,disease
ETCM_disease_id_2806,Multiple Prenatal Fractures,disease
ETCM_disease_id_2807,Multiple Renal Cysts,disease
ETCM_disease_id_2808,Multiple Rib Fractures,disease
ETCM_disease_id_2809,Multiple Sclerosis,disease
ETCM_disease_id_2810,Multiple Small Medullary Renal Cysts,disease
ETCM_disease_id_2811,Multiple Small Vertebral Fractures,disease
ETCM_disease_id_2812,Multiple Solid Tumors,disease
ETCM_disease_id_2813,Multiple Unerupted Teeth,disease
ETCM_disease_id_2814,Muscle Cramps,disease
ETCM_disease_id_2815,Muscle Fiber Necrosis,disease
ETCM_disease_id_2816,Muscle Fiber Splitting,disease
ETCM_disease_id_2817,Muscle Fibrillation,disease
ETCM_disease_id_2818,Muscle Flaccidity,disease
ETCM_disease_id_2819,Muscle Hyperirritability,disease
ETCM_disease_id_2820,Muscle Spasm,disease
ETCM_disease_id_2821,Muscle Stiffness,disease
ETCM_disease_id_2822,Muscle Wasting Disease,disease
ETCM_disease_id_2823,Muscle Weakness,disease
ETCM_disease_id_2824,Muscular Atrophy,disease
ETCM_disease_id_2825,Muscular Dystrophy,disease
ETCM_disease_id_2826,Mutism,disease
ETCM_disease_id_2827,Myalgia,disease
ETCM_disease_id_2828,Myasthenic Syndrome,disease
ETCM_disease_id_2829,Mycobacterium Tuberculosis Infection,disease
ETCM_disease_id_2830,Mycoses,disease
ETCM_disease_id_2831,Mydriasis,disease
ETCM_disease_id_2832,Myelodysplasia,disease
ETCM_disease_id_2833,Myelodysplastic Syndromes,disease
ETCM_disease_id_2834,Myelofibrosis,disease
ETCM_disease_id_2835,Myelokathexis,disease
ETCM_disease_id_2836,Myeloma,disease
ETCM_disease_id_2837,Myelomeningocele,disease
ETCM_disease_id_2838,Myeloneuropathy,disease
ETCM_disease_id_2839,Myelopathy,disease
ETCM_disease_id_2840,Myeloproliferative Disorder,disease
ETCM_disease_id_2841,Myocardial Disease,disease
ETCM_disease_id_2842,Myocardial Hypertrophy,disease
ETCM_disease_id_2843,Myocardial Infarction,disease
ETCM_disease_id_2844,Myocardial Ischemia,disease
ETCM_disease_id_2845,Myocardial Reperfusion Injury,disease
ETCM_disease_id_2846,Myocardial Steatosis,disease
ETCM_disease_id_2847,Myocarditis,disease
ETCM_disease_id_2848,Myoclonic Atonic Seizures,disease
ETCM_disease_id_2849,Myoclonic Spasms,disease
ETCM_disease_id_2850,Myoclonus,disease
ETCM_disease_id_2851,Myofibrillar Myopathy,disease
ETCM_disease_id_2852,Myoglobinuria,disease
ETCM_disease_id_2853,Myokymia,disease
ETCM_disease_id_2854,Myopathic Facies,disease
ETCM_disease_id_2855,Myopathy,disease
ETCM_disease_id_2856,Myopia,disease
ETCM_disease_id_2857,Myopic Astigmatism,disease
ETCM_disease_id_2858,Myositis,disease
ETCM_disease_id_2859,Myotonia,disease
ETCM_disease_id_2860,Myotonia Of The Face,disease
ETCM_disease_id_2861,Myotonia Of The Jaw,disease
ETCM_disease_id_2862,Myotonia Of The Upper Limb,disease
ETCM_disease_id_2863,Myotonic Dystrophy,disease
ETCM_disease_id_2864,Myotonic Dystrophy Type 1,disease
ETCM_disease_id_2865,Myxoid Liposarcoma,disease
ETCM_disease_id_2866,Myxoid Subcutaneous Tumors,disease
ETCM_disease_id_2867,Narcolepsy,disease
ETCM_disease_id_2868,Nasal Obstruction,disease
ETCM_disease_id_2869,Nasal Polyposis,disease
ETCM_disease_id_2870,Nasal Speech,disease
ETCM_disease_id_2871,Nausea,disease
ETCM_disease_id_2872,Nausea And Vomiting,disease
ETCM_disease_id_2873,Neck Flexor Weakness,disease
ETCM_disease_id_2874,Neck Pain,disease
ETCM_disease_id_2875,Necrosis,disease
ETCM_disease_id_2876,Negative Nitroblue Tetrazolium Reduction Test,disease
ETCM_disease_id_2877,Nemaline Bodies,disease
ETCM_disease_id_2878,Neonatal Asphyxia,disease
ETCM_disease_id_2879,Neonatal Breathing Dysregulation,disease
ETCM_disease_id_2880,Neonatal Cholestatic Liver Disease,disease
ETCM_disease_id_2881,Neonatal Hyperbilirubinemia,disease
ETCM_disease_id_2882,Neonatal Inspiratory Stridor,disease
ETCM_disease_id_2883,Neonatal Jaundice,disease
ETCM_disease_id_2884,Neonatal Onset,disease
ETCM_disease_id_2885,Neonatal Respiratory Distress,disease
ETCM_disease_id_2886,Neonatal Sepsis,disease
ETCM_disease_id_2887,Neonatal Unconjugated Hyperbilirubinemia,disease
ETCM_disease_id_2888,Neoplasia Of The Nasopharynx,disease
ETCM_disease_id_2889,Neoplasm,disease
ETCM_disease_id_2890,Neoplasm Invasiveness,disease
ETCM_disease_id_2891,Neoplasm Metastasis,disease
ETCM_disease_id_2892,Neoplasm Of Head And Neck,disease
ETCM_disease_id_2893,Neoplasm Of The Adrenal Cortex,disease
ETCM_disease_id_2894,Neoplasm Of The Anterior Pituitary,disease
ETCM_disease_id_2895,Neoplasm Of The Breast,disease
ETCM_disease_id_2896,Neoplasm Of The Colon,disease
ETCM_disease_id_2897,Neoplasm Of The Eye,disease
ETCM_disease_id_2898,Neoplasm Of The Gastrointestinal Tract,disease
ETCM_disease_id_2899,Neoplasm Of The Lung,disease
ETCM_disease_id_2900,Neoplasm Of The Nervous System,disease
ETCM_disease_id_2901,Neoplasm Of The Oral Cavity,disease
ETCM_disease_id_2902,Neoplasm Of The Pancreas,disease
ETCM_disease_id_2903,Neoplasm Of The Rectum,disease
ETCM_disease_id_2904,Neoplasm Of The Skeletal System,disease
ETCM_disease_id_2905,Neoplasm Of The Skin,disease
ETCM_disease_id_2906,Neoplasm Of The Small Intestine,disease
ETCM_disease_id_2907,Neoplasm Of The Stomach,disease
ETCM_disease_id_2908,Neoplasm Of The Thyroid Gland,disease
ETCM_disease_id_2909,Neoplastic Cell Transformation,disease
ETCM_disease_id_2910,Neoplastic Diseases,disease
ETCM_disease_id_2911,Neovascular Age-Related Macular Degeneration,disease
ETCM_disease_id_2912,Nephritis,disease
ETCM_disease_id_2913,"Nephritis, Interstitial",disease
ETCM_disease_id_2914,Nephroblastoma,disease
ETCM_disease_id_2915,Nephroblastomatosis,disease
ETCM_disease_id_2916,Nephrocalcinosis,disease
ETCM_disease_id_2917,Nephrogenic Diabetes Insipidus,disease
ETCM_disease_id_2918,Nephrolithiasis,disease
ETCM_disease_id_2919,Nephronophthisis,disease
ETCM_disease_id_2920,Nephropathy,disease
ETCM_disease_id_2921,Nephrosclerosis,disease
ETCM_disease_id_2922,Nephrosis,disease
ETCM_disease_id_2923,Nephrotic Syndrome,disease
ETCM_disease_id_2924,"Nephrotic Syndrome, Type 4",disease
ETCM_disease_id_2925,Nerve Degeneration,disease
ETCM_disease_id_2926,Nerve Injury,disease
ETCM_disease_id_2927,Nervous System Disorder,disease
ETCM_disease_id_2928,Neural Tube Defects,disease
ETCM_disease_id_2929,Neuralgia,disease
ETCM_disease_id_2930,Neuroblastoma,disease
ETCM_disease_id_2931,Neurodegeneration,disease
ETCM_disease_id_2932,Neurodegenerative Diseases,disease
ETCM_disease_id_2933,Neurodegenerative Diseases Involving Neuronal Apoptosis,disease
ETCM_disease_id_2934,Neurodevelopmental Abnormality,disease
ETCM_disease_id_2935,Neurodevelopmental Delay,disease
ETCM_disease_id_2936,Neuroendocrine Tumors,disease
ETCM_disease_id_2937,Neurofibrillary Tangles,disease
ETCM_disease_id_2938,Neurofibromas,disease
ETCM_disease_id_2939,Neurofibrosarcoma,disease
ETCM_disease_id_2940,Neurogenic Bladder,disease
ETCM_disease_id_2941,Neurogenic Inflammation,disease
ETCM_disease_id_2942,Neuroimmunological Diseases,disease
ETCM_disease_id_2943,Neurologic And Psychiatric Diseases,disease
ETCM_disease_id_2944,Neurological Diseases,disease
ETCM_disease_id_2945,Neurological Speech Impairment,disease
ETCM_disease_id_2946,Neurological Symptom,disease
ETCM_disease_id_2947,Neuroma,disease
ETCM_disease_id_2948,Neuromuscular Dysphagia,disease
ETCM_disease_id_2949,Neuronal Injury,disease
ETCM_disease_id_2950,Neuronal Loss In Central Nervous System,disease
ETCM_disease_id_2951,Neuropathic Arthropathy,disease
ETCM_disease_id_2952,Neuropathic Pain,disease
ETCM_disease_id_2953,Neuropathy,disease
ETCM_disease_id_2954,Neuropsychiatric Disorders,disease
ETCM_disease_id_2955,Neutral Hyperaminoaciduria,disease
ETCM_disease_id_2956,Neutropenia,disease
ETCM_disease_id_2957,Neutrophil-Mediated Liver Injury,disease
ETCM_disease_id_2958,Neutrophilia,disease
ETCM_disease_id_2959,Neutrophilic Airway Inflammation,disease
ETCM_disease_id_2960,Nevus,disease
ETCM_disease_id_2961,Nevus Sebaceous,disease
ETCM_disease_id_2962,Nicotine Dependence,disease
ETCM_disease_id_2963,Night Sweats,disease
ETCM_disease_id_2964,No Social Interaction,disease
ETCM_disease_id_2965,Nocturia,disease
ETCM_disease_id_2966,Nocturnal Hypoventilation,disease
ETCM_disease_id_2967,Nocturnal Seizures,disease
ETCM_disease_id_2968,Nodular Goiter,disease
ETCM_disease_id_2969,Non-Alcoholic Fatty Liver Disease,disease
ETCM_disease_id_2970,Non-Hodgkin's Lymphoma,disease
ETCM_disease_id_2971,Non-Medullary Thyroid Carcinoma,disease
ETCM_disease_id_2972,Non-Myeloid Cancer,disease
ETCM_disease_id_2973,Non-Obstructive Azoospermia,disease
ETCM_disease_id_2974,Non-Small Cell Lung Cancer,disease
ETCM_disease_id_2975,Nonarteritic Anterior Ischemic Optic Neuropathy,disease
ETCM_disease_id_2976,Nongranulomatous Uveitis,disease
ETCM_disease_id_2977,Nonketotic Hyperglycinemia,disease
ETCM_disease_id_2978,Nonketotic Hypoglycemia,disease
ETCM_disease_id_2979,Nonmotile Sperm,disease
ETCM_disease_id_2980,Nonorganic Psychosis,disease
ETCM_disease_id_2981,Nonprogressive,disease
ETCM_disease_id_2982,Nonprogressive Cerebellar Ataxia,disease
ETCM_disease_id_2983,Nonprogressive Encephalopathy,disease
ETCM_disease_id_2984,Nonprogressive Muscular Atrophy,disease
ETCM_disease_id_2985,Nonprogressive Restrictive External Ophthalmoplegia,disease
